egoid,hs_1,hssex_1,hsgrade_1,hsgrade_1,apcourses_1,apexams_1,degreeintent_1,major1rc_1,major2rc_1,hsclub1rc_1,hsclub2rc_1,hsclub3rc_1,hsclub4rc_1,hsclub5rc_1,ndfirst_1,majorevent_1,major1rc_2,major2rc_2,degreeintent_2,majorevent_2,major1rc_3,major2rc_3,degreeintent_3,majorevent_3,major1rc_4,major2rc_4,majorevent_4,major1rc_5,major2rc_5,degreeintent_5,majorevent_5,major1rc_6,major2rc_6,degreeintent_6,majorevent_6,majorevent_7,major1rc_8,major2rc_8,degreeintent_8,majorevent_8
29354,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,3-4,3-4,"Master's Degree (M.A., M.S., MBA, etc.)",300.0,,43600.0,44200.0,21200.0,45100.0,45100.0,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,
25743,Private religious/parochial school,Same sex- male,A or A+,A or A+,Not offered at my high school,Not offered at my high school,"Master's Degree (M.A., M.S., MBA, etc.)",300.0,139.0,13200.0,21100.0,45100.0,43500.0,,No,,,,,,,,,,,,,,,,,,,,,,,,,
91429,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",503.0,510.0,21200.0,21300.0,45100.0,25900.0,46300.0,No,yes,511.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,511.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,511.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,yes,511.0,,"Bachelor's degree (B.A., B.S., etc.)",yes
82269,Private religious/parochial school,Same sex- female,A-,A-,3-4,5 or more,"M.D., D.O., D.D.S., or D.V.M.",510.0,500.0,11300.0,25200.0,43100.0,12200.0,,No,no,128.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",no,109.0,135.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,109.0,135.0,no,117.0,,Ph.D or Ed.D.,no,117.0,,Ph.D or Ed.D.,no,,,,,
22842,Public magnet school,A mixture of boys and girls,B+,B+,5 or more,5 or more,"Bachelor's degree (B.A., B.S., etc.)",306.0,305.0,43100.0,12200.0,43600.0,,,No,no,306.0,,"Bachelor's degree (B.A., B.S., etc.)",yes,306.0,,"Bachelor's degree (B.A., B.S., etc.)",no,306.0,,no,306.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,306.0,,Ph.D or Ed.D.,no,no,306.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no
31311,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,506.0,126.0,13200.0,13200.0,16900.0,45100.0,43500.0,No,yes,125.0,137.0,Ph.D or Ed.D.,yes,,,,,,,,,,,,,,,,,,,,
32423,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,Ph.D or Ed.D.,508.0,,11100.0,43100.0,13200.0,43400.0,21100.0,No,yes,,,,,,,,,,,,,,,,,,,,,,,,
33084,Private religious/parochial school,Same sex- female,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,,,45200.0,21100.0,21100.0,45100.0,43100.0,No,no,514.0,501.0,"M.D., D.O., D.D.S., or D.V.M.",no,514.0,506.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,,,,,,,,
14279,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",,,11300.0,11300.0,13200.0,45100.0,42200.0,Yes,no,401.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,401.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",yes,401.0,109.0,no,401.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no,401.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",yes,yes,401.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",yes
91932,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",309.0,510.0,13200.0,13200.0,13200.0,45100.0,45100.0,No,yes,309.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no,309.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,,,,,,,,
32404,Private religious/parochial school,A mixture of boys and girls,A-,A-,3-4,3-4,"Master's Degree (M.A., M.S., MBA, etc.)",403.0,401.0,11300.0,11300.0,11200.0,45100.0,43100.0,Yes,no,403.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,401.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,
73577,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,J.D. (Law),403.0,401.0,45200.0,43800.0,45100.0,45100.0,21300.0,Yes,yes,403.0,109.0,J.D. (Law),no,403.0,109.0,J.D. (Law),no,403.0,100.0,no,,,,,,,,,,,,,
70561,Private independent college-prep school,A mixture of boys and girls,b,b,1-2,1-2,,,,17100.0,11300.0,46100.0,21100.0,,Yes,,406.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,,,,,,,,,,,,,,,,
43177,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,,,,45200.0,45200.0,43500.0,13200.0,42200.0,No,,128.0,,"Bachelor's degree (B.A., B.S., etc.)",no,128.0,125.0,J.D. (Law),no,128.0,,no,128.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,no,,,,
36501,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",,,13200.0,13200.0,16100.0,43100.0,43500.0,No,no,405.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,,,,,,,,,,,,,,,,
26857,Private religious/parochial school,Same sex- male,A or A+,A or A+,5 or more,5 or more,,,,13200.0,13200.0,43100.0,42200.0,43400.0,No,,305.0,114.0,Ph.D or Ed.D.,no,305.0,114.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,305.0,114.0,no,305.0,114.0,Ph.D or Ed.D.,yes,305.0,114.0,Ph.D or Ed.D.,no,no,305.0,114.0,Ph.D or Ed.D.,no
28327,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,J.D. (Law),128.0,,13200.0,13200.0,45100.0,44300.0,,Yes,no,117.0,100.0,Ph.D or Ed.D.,no,117.0,100.0,J.D. (Law),no,117.0,,no,130.0,135.0,J.D. (Law),no,130.0,135.0,J.D. (Law),no,yes,130.0,,J.D. (Law),no
42674,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,3-4,J.D. (Law),128.0,117.0,21100.0,43100.0,41200.0,43800.0,13200.0,Yes,no,128.0,117.0,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,,,,,,,,,,,,,,,,
79897,Public magnet school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",510.0,134.0,17100.0,43800.0,43800.0,45100.0,21100.0,No,no,510.0,134.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,,,,,,,,no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no
64978,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",,,11300.0,43100.0,45100.0,43500.0,,No,yes,,,"M.D., D.O., D.D.S., or D.V.M.",,,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,,,,,,,,,,,,
70434,Private religious/parochial school,Same sex- female,A or A+,A or A+,3-4,3-4,,,,11300.0,12200.0,43100.0,16100.0,41200.0,Yes,,135.0,507.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,,,,,
52302,Private independent college-prep school,Same sex- male,A or A+,A or A+,Not offered at my high school,Not offered at my high school,"Master's Degree (M.A., M.S., MBA, etc.)",,,13200.0,13200.0,45100.0,13200.0,46100.0,No,no,109.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no,511.0,,"M.D., D.O., D.D.S., or D.V.M.",no,511.0,,no,511.0,,"M.D., D.O., D.D.S., or D.V.M.",no,511.0,,"M.D., D.O., D.D.S., or D.V.M.",no,no,511.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no
97050,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,,,,13200.0,13200.0,43100.0,13200.0,41100.0,No,,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no,507.0,,no,507.0,,"M.D., D.O., D.D.S., or D.V.M.",no,507.0,,"M.D., D.O., D.D.S., or D.V.M.",no,no,,,,
46418,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",502.0,310.0,13200.0,41200.0,45100.0,16200.0,45100.0,Yes,no,502.0,503.0,"M.D., D.O., D.D.S., or D.V.M.",yes,507.0,,"M.D., D.O., D.D.S., or D.V.M.",no,507.0,,yes,507.0,115.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,no,,,,
86691,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",510.0,,21100.0,43600.0,41900.0,21100.0,43800.0,No,no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,,,,,,,,,,,,
93002,Private religious/parochial school,A mixture of boys and girls,A-,A-,Not offered at my high school,Not offered at my high school,"Bachelor's degree (B.A., B.S., etc.)",,,41300.0,11300.0,17100.0,25200.0,,No,no,506.0,503.0,"Bachelor's degree (B.A., B.S., etc.)",no,506.0,307.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,503.0,506.0,yes,503.0,506.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,506.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,no,506.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no
81930,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,J.D. (Law),400.0,109.0,13200.0,43500.0,44900.0,45100.0,45100.0,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,,
56543,Public school,A mixture of boys and girls,A or A+,A or A+,3-4,3-4,Ph.D or Ed.D.,110.0,131.0,45100.0,17100.0,21300.0,43100.0,43100.0,Yes,no,,,,,110.0,111.0,"Bachelor's degree (B.A., B.S., etc.)",no,110.0,111.0,no,,,,,110.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,
92618,Private religious/parochial school,Same sex- female,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",300.0,400.0,43100.0,45100.0,45100.0,25200.0,45200.0,No,no,306.0,,J.D. (Law),yes,,,,,,,,,,,,,,,,,,,,
17470,Private religious/parochial school,Same sex- male,A or A+,A or A+,5 or more,5 or more,,,,45200.0,41200.0,25200.0,21100.0,11300.0,No,,306.0,305.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,306.0,309.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,306.0,,no,306.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,
74211,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",507.0,135.0,13200.0,13200.0,13200.0,45100.0,41200.0,Yes,no,507.0,135.0,"M.D., D.O., D.D.S., or D.V.M.",yes,,,,,,,,,,,,,,,,,,,,
35180,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,3-4,,,,41100.0,25200.0,43400.0,45100.0,43100.0,Yes,,131.0,137.0,Ph.D or Ed.D.,no,137.0,110.0,Ph.D or Ed.D.,no,137.0,110.0,no,116.0,137.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,
89142,Public school,A mixture of boys and girls,A-,A-,5 or more,1-2,"Master's Degree (M.A., M.S., MBA, etc.)",403.0,128.0,16900.0,12200.0,42200.0,53200.0,42100.0,Yes,no,403.0,406.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,401.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,401.0,yes,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,,"Bachelor's degree (B.A., B.S., etc.)",no,no,,,,
24898,Public school,A mixture of boys and girls,A or A+,A or A+,3-4,3-4,"M.D., D.O., D.D.S., or D.V.M.",310.0,510.0,13200.0,43500.0,43400.0,13200.0,41100.0,No,no,309.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",yes,302.0,,"M.D., D.O., D.D.S., or D.V.M.",no,302.0,510.0,no,302.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",yes,302.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",no,no,,,,
74413,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,3-4,3-4,"M.D., D.O., D.D.S., or D.V.M.",503.0,510.0,11300.0,45100.0,45100.0,45100.0,41400.0,No,no,503.0,116.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,507.0,,no,507.0,,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,
38824,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,J.D. (Law),128.0,109.0,45100.0,21100.0,25200.0,43600.0,44900.0,Yes,no,128.0,,J.D. (Law),no,,,,,,,,,,,,,,,,,,,,
51723,Public school,A mixture of boys and girls,A-,A-,3-4,1-2,"M.D., D.O., D.D.S., or D.V.M.",507.0,503.0,43500.0,45200.0,21100.0,21100.0,46300.0,Yes,no,507.0,128.0,Ph.D or Ed.D.,yes,,,,,,,,,,,,128.0,,Ph.D or Ed.D.,yes,yes,128.0,100.0,"Bachelor's degree (B.A., B.S., etc.)",no
79352,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",510.0,110.0,44200.0,11300.0,11300.0,43500.0,,Yes,no,510.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,110.0,129.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,110.0,129.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,no,110.0,510.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
30814,Private independent college-prep school,Same sex- male,A or A+,A or A+,3-4,,,,,13200.0,13200.0,43100.0,41200.0,43400.0,Yes,,126.0,507.0,Ph.D or Ed.D.,no,,,,,,,,,,,,,,,,,,,,
90502,Private independent college-prep school,A mixture of boys and girls,b,b,5 or more,5 or more,J.D. (Law),403.0,,42200.0,45200.0,69200.0,,,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,
94456,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",403.0,401.0,11300.0,11300.0,45100.0,45100.0,,Yes,no,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,,,,,
70661,Public charter school,A mixture of boys and girls,A or A+,A or A+,Not offered at my high school,Not offered at my high school,J.D. (Law),400.0,109.0,11300.0,11100.0,43100.0,15100.0,53200.0,No,yes,400.0,111.0,J.D. (Law),no,,,,,,,,,,,,,,,,,,,,
50976,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,,,,43100.0,13200.0,45200.0,21100.0,45100.0,Yes,,305.0,,"Bachelor's degree (B.A., B.S., etc.)",no,305.0,304.0,"Bachelor's degree (B.A., B.S., etc.)",no,305.0,,no,305.0,,"Bachelor's degree (B.A., B.S., etc.)",no,305.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,
55533,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,508.0,506.0,13200.0,13200.0,45100.0,43100.0,25200.0,No,no,508.0,506.0,Ph.D or Ed.D.,no,508.0,506.0,Ph.D or Ed.D.,no,,,,,,,,,,,,,,,,
12156,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",502.0,,13200.0,13200.0,45100.0,43100.0,43500.0,No,no,502.0,,"M.D., D.O., D.D.S., or D.V.M.",no,503.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,,,,503.0,,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,
76485,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,,,,11300.0,11300.0,45100.0,42200.0,45100.0,No,,,,"M.D., D.O., D.D.S., or D.V.M.",no,116.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",no,116.0,129.0,no,128.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,no,128.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",no
33239,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,Not offered at my high school,1-2,,,,13200.0,13200.0,42200.0,43500.0,,No,,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,510.0,,no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,510.0,134.0,"M.D., D.O., D.D.S., or D.V.M.",yes,no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no
72570,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,306.0,,45100.0,43100.0,43500.0,45100.0,,Yes,yes,305.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,,,,304.0,,"Master's Degree (M.A., M.S., MBA, etc.)",yes,304.0,,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,
67574,Private religious/parochial school,A mixture of boys and girls,A-,A-,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",302.0,309.0,13200.0,45100.0,53200.0,45100.0,13200.0,Yes,yes,302.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no,302.0,,no,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no,no,302.0,,"Bachelor's degree (B.A., B.S., etc.)",no
42231,Public school,A mixture of boys and girls,A or A+,A or A+,1-2,1-2,"Master's Degree (M.A., M.S., MBA, etc.)",403.0,401.0,13200.0,13200.0,13200.0,45100.0,45100.0,Yes,no,403.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes,,,,,,,,,,,,,,,,,,,,
44639,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",503.0,,43500.0,63100.0,45100.0,42200.0,43100.0,Yes,no,503.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no,503.0,,"M.D., D.O., D.D.S., or D.V.M.",yes,,,,,,,,,,,,,,,,
64072,Public school,A mixture of boys and girls,A-,A-,5 or more,5 or more,J.D. (Law),404.0,128.0,13200.0,43900.0,41100.0,16900.0,43100.0,Yes,yes,404.0,130.0,J.D. (Law),no,,,,,,,,,,,,,,,,,,,,
84960,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Bachelor's degree (B.A., B.S., etc.)",309.0,,13200.0,43900.0,43500.0,45100.0,45100.0,Yes,yes,309.0,,"Bachelor's degree (B.A., B.S., etc.)",yes,,,,,,,,,,,,,,,,,,,,
43809,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,Not offered at my high school,Not offered at my high school,,,,13200.0,43100.0,21100.0,43400.0,43900.0,Yes,,309.0,108.0,"Bachelor's degree (B.A., B.S., etc.)",no,309.0,108.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes,,,,,,,,309.0,108.0,"Bachelor's degree (B.A., B.S., etc.)",yes,,,,,
27941,Private religious/parochial school,Same sex- male,A or A+,A or A+,5 or more,3-4,Ph.D or Ed.D.,404.0,,11200.0,25200.0,69200.0,45200.0,45100.0,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,
31033,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,401.0,307.0,11300.0,21900.0,44300.0,41200.0,43500.0,No,no,401.0,135.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,401.0,135.0,J.D. (Law),no,,,,,,,,,,,,,,,,
39301,Public school,A mixture of boys and girls,A or A+,A or A+,3-4,3-4,,,,21100.0,43900.0,45100.0,43500.0,45100.0,Yes,,309.0,,"Master's Degree (M.A., M.S., MBA, etc.)",yes,,,,,,,,,,,,,,,,,,,,
10469,Public school,A mixture of boys and girls,A or A+,A or A+,3-4,1-2,,,,13200.0,13200.0,43500.0,43600.0,43400.0,Yes,,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,510.0,,no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,510.0,,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,
77789,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Bachelor's degree (B.A., B.S., etc.)",109.0,136.0,43400.0,22100.0,45100.0,43800.0,45100.0,No,no,117.0,,"Bachelor's degree (B.A., B.S., etc.)",no,117.0,,J.D. (Law),no,109.0,,yes,109.0,,"Bachelor's degree (B.A., B.S., etc.)",no,109.0,,"Bachelor's degree (B.A., B.S., etc.)",no,yes,,,,
47024,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",,,11200.0,11300.0,63900.0,43500.0,43500.0,No,no,400.0,110.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,406.0,110.0,"Bachelor's degree (B.A., B.S., etc.)",no,,,,,no,,,,
88582,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",510.0,110.0,25900.0,21100.0,43100.0,45100.0,43100.0,Yes,no,,,J.D. (Law),no,134.0,140.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,134.0,,no,,,,,,,,,,,,,
73897,Private independent college-prep school,A mixture of boys and girls,A-,A-,Not offered at my high school,Not offered at my high school,,,,11300.0,43100.0,11200.0,44300.0,42900.0,Yes,,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,,,,,
83470,Private religious/parochial school,Same sex- female,A-,A-,5 or more,5 or more,J.D. (Law),130.0,,11300.0,43400.0,45100.0,45100.0,43500.0,Yes,yes,130.0,,J.D. (Law),no,130.0,,J.D. (Law),no,,,,,,,,,,,,,,,,
67015,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"Master's Degree (M.A., M.S., MBA, etc.)",309.0,117.0,44300.0,45100.0,45100.0,42200.0,45100.0,No,no,,,,,501.0,,"Bachelor's degree (B.A., B.S., etc.)",no,501.0,,no,501.0,,"Bachelor's degree (B.A., B.S., etc.)",no,501.0,,"Bachelor's degree (B.A., B.S., etc.)",no,no,,,,
26272,Public school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,"M.D., D.O., D.D.S., or D.V.M.",504.0,510.0,11300.0,44200.0,43300.0,12200.0,41200.0,No,no,502.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no,502.0,,"M.D., D.O., D.D.S., or D.V.M.",no,502.0,,no,,,,,,,,,,,,,
21909,Public school,A mixture of boys and girls,A-,A-,3-4,3-4,"Master's Degree (M.A., M.S., MBA, etc.)",406.0,403.0,13200.0,43700.0,13200.0,13200.0,13200.0,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,
88882,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,3-4,"Bachelor's degree (B.A., B.S., etc.)",,,13200.0,13200.0,43100.0,12900.0,13200.0,Yes,yes,403.0,,"Bachelor's degree (B.A., B.S., etc.)",no,403.0,,"Bachelor's degree (B.A., B.S., etc.)",no,403.0,,no,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,no,403.0,,"Bachelor's degree (B.A., B.S., etc.)",no
62510,Public magnet school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,,,,21100.0,45100.0,45100.0,13200.0,21100.0,Yes,,503.0,137.0,"M.D., D.O., D.D.S., or D.V.M.",no,,,,,,,,,,,,,,,,,,,,
96828,Private religious/parochial school,Same sex- female,A or A+,A or A+,5 or more,5 or more,,,,11300.0,45200.0,45100.0,45100.0,45100.0,Yes,,406.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,,no,403.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,
64406,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,Not offered at my high school,Not offered at my high school,"Bachelor's degree (B.A., B.S., etc.)",403.0,506.0,21300.0,21200.0,13200.0,21300.0,46300.0,Yes,no,,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,,,,,
31985,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,Ph.D or Ed.D.,200.0,,49999.0,13200.0,31200.0,13200.0,,Yes,yes,200.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,,,,,,,,,,,,,,,,
91337,Public school,A mixture of boys and girls,A-,A-,1-2,1-2,J.D. (Law),110.0,116.0,11300.0,11300.0,11300.0,11100.0,11300.0,Yes,no,130.0,110.0,J.D. (Law),no,,,,,,,,,,,,,,,,,,,,
87664,Private religious/parochial school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,,,,13200.0,13200.0,13200.0,31200.0,32100.0,Yes,,301.0,,Ph.D or Ed.D.,no,,,,,,,,,,,,,,,,,,,,
19245,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,5 or more,5 or more,J.D. (Law),403.0,109.0,11100.0,11100.0,45100.0,45100.0,43100.0,No,no,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,403.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no,403.0,109.0,no,403.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,
83748,Private independent college-prep school,A mixture of boys and girls,A or A+,A or A+,Not offered at my high school,Not offered at my high school,Ph.D or Ed.D.,134.0,403.0,11200.0,11200.0,11300.0,45100.0,43100.0,No,no,117.0,401.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes,401.0,112.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,401.0,112.0,no,401.0,112.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,,,,,no,,,,
49915,Private religious/parochial school,Same sex- male,A or A+,A or A+,3-4,3-4,,,,45200.0,13200.0,41100.0,45100.0,45100.0,No,,309.0,302.0,"Bachelor's degree (B.A., B.S., etc.)",yes,309.0,,"Bachelor's degree (B.A., B.S., etc.)",no,309.0,,no,309.0,,"Bachelor's degree (B.A., B.S., etc.)",no,309.0,,"Bachelor's degree (B.A., B.S., etc.)",no,no,309.0,,"Bachelor's degree (B.A., B.S., etc.)",no
51865,Public school,A mixture of boys and girls,A-,A-,5 or more,3-4,,,,21100.0,45200.0,,,,No,,117.0,125.0,"Master's Degree (M.A., M.S., MBA, etc.)",no,117.0,,J.D. (Law),no,,,,117.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,117.0,,"Master's Degree (M.A., M.S., MBA, etc.)",no,yes,,,,
