egoid,AcademicPeriod,CourseReferenceNumber,FinalGrade
51298,201610,20560,A-
51298,201720,23535,B+
74632,201710,10025,A
74632,201720,27001,A
74632,201510,10676,B+
74632,201720,20911,A
74632,201820,20938,P
74632,201810,13398,A
74632,201510,13630,A-
74632,201520,21897,A
74632,201720,20194,A
74632,201720,30626,A
74632,201610,20613,A
74632,201620,22361,A
74632,201710,11083,B+
74632,201520,22098,B+
74632,201510,12087,B+
74632,201610,12492,A
74632,201810,11559,A-
74632,201520,30260,A
74632,201810,11383,A
74632,201710,14879,A
74632,201610,12178,A-
74632,201520,26613,A
74632,201510,12369,B
74632,201610,16528,S
74632,201610,20775,A-
74632,201510,11729,A-
74632,201620,20043,A-
74632,201710,11444,A
74632,201720,20186,A-
74632,201610,12491,B
74632,201720,21287,S
74632,201710,14529,A
74632,201820,30473,B
74632,201820,23310,A
74632,201520,21902,A-
74632,201810,11123,A
74632,201710,14594,A-
74632,201620,22943,A
74632,201620,22804,B+
74632,201520,24719,A
74632,201510,20399,A
74632,201610,10838,A
74632,201810,11168,A
74632,201720,22599,A
74632,201710,11187,A-
74632,201610,12197,A-
74632,201510,19542,A
74632,201620,22360,A-
74632,201620,24054,A
74632,201620,20213,A
74632,201610,10379,S
74632,201820,24197,A
74632,201610,11566,A
74632,201820,20179,A
49086,201510,15154,A
49086,201710,19668,A-
49086,201510,20451,A
49086,201710,20622,A
49086,201620,21827,A-
49086,201510,15244,A
49086,201520,22678,A
49086,201610,11026,A
49086,201810,11395,A
49086,201510,15168,B
49086,201810,14866,A-
49086,201520,22014,A-
49086,201820,30126,A
49086,201620,20370,A
49086,201710,11215,A-
49086,201720,29841,A-
49086,201620,25238,A
49086,201720,23570,B
49086,201720,26224,A
49086,201720,25620,B+
49086,201510,11566,A
49086,201820,24114,A
49086,201710,15994,A
49086,201510,18286,A-
49086,201720,29635,A
49086,201720,22335,A
49086,201610,13511,B
49086,201810,16863,A
49086,201610,14787,A
49086,201710,11228,A-
49086,201610,11129,A
49086,201520,30302,A
49086,201700,3999,A
49086,201610,13071,A-
49086,201810,15828,A
49086,201520,30138,A-
49086,201620,22900,A-
49086,201620,23840,A-
49086,201520,29670,A
49086,201620,21595,A
49086,201700,3952,A
49086,201520,29373,A
85503,201520,20859,B
85503,201710,12142,A-
85503,201720,20794,A
85503,201610,20667,B+
85503,201520,21063,B-
85503,201710,16693,A-
85503,201710,11767,A
85503,201610,10788,A
85503,201610,12154,B-
85503,201820,23560,A-
85503,201510,15871,B+
85503,201820,31088,A-
85503,201710,12143,A
85503,201710,14653,S
85503,201620,20650,A-
85503,201620,20253,B+
85503,201820,27821,A-
85503,201610,10496,B
85503,201620,20188,A-
85503,201810,13899,A
85503,201610,12442,B+
85503,201510,11935,A-
85503,201620,24064,B
85503,201520,26440,A
85503,201510,10641,A-
85503,201810,10008,A
85503,201520,20571,B+
85503,201720,21363,B
85503,201810,10732,B+
85503,201520,30302,A-
85503,201720,21073,B+
85503,201520,30068,B-
85503,201510,20451,A
85503,201810,11674,B+
85503,201510,13329,B+
85503,201720,23749,A-
85503,201710,21021,A
85503,201610,10789,B+
85503,201820,21014,B+
85503,201810,11676,B+
85503,201620,20216,A
85503,201810,10731,A
85503,201720,20489,A-
85503,201510,18035,A-
23253,201510,11794,S
23253,201710,11884,A-
23253,201810,14931,A
23253,201710,11872,A-
23253,201510,21101,A
23253,201620,27519,A-
23253,201810,19035,B+
23253,201820,31031,A
23253,201610,14891,A-
23253,201610,19916,B
23253,201720,22278,B
23253,201510,11969,B-
23253,201610,17608,B+
23253,201720,23973,A
23253,201710,11882,A
23253,201810,15233,A
23253,201610,14429,A
23253,201620,21841,A
23253,201810,15616,B+
23253,201510,12205,A
23253,201820,25427,A-
23253,201520,30340,A
23253,201610,14877,B-
23253,201520,21901,A-
23253,201620,25858,B
23253,201510,10676,C+
23253,201720,21521,A
23253,201820,23710,A-
23253,201510,14225,B-
23253,201510,14610,A
23253,201810,13425,A
23253,201520,21897,D
23253,201620,24812,A-
23253,201520,20102,A-
23253,201520,22127,A-
23253,201620,24297,A
23253,201700,3678,S
23253,201720,23749,A-
23253,201620,29809,A-
23253,201610,11736,B+
23253,201620,26393,B-
23253,201510,18285,A
23253,201810,11534,S
23253,201710,11878,A
23253,201520,21727,B+
23253,201700,2066,S
23253,201820,31032,A-
23253,201610,11728,S
23253,201710,12210,A-
23253,201720,23063,B+
23253,201520,23066,C+
23253,201620,21122,S
23253,201820,20994,S
47584,201720,21166,A
47584,201620,23460,A
47584,201810,19413,A
47584,201510,20438,A
47584,201720,24416,A
47584,201610,16528,S
47584,201510,13728,A
47584,201510,13328,B+
47584,201720,29755,A
47584,201620,22466,A-
47584,201610,13477,A
47584,201710,13147,A-
47584,201520,29468,B+
47584,201610,11087,A
47584,201510,15811,A
47584,201520,23066,B
47584,201620,20967,A
47584,201520,21700,B+
47584,201520,29040,A-
47584,201620,23818,A
47584,201610,13937,B-
47584,201820,24133,A
47584,201710,14653,S
47584,201510,11566,B+
47584,201510,20218,A
47584,201520,30340,B+
47584,201810,19347,B+
47584,201710,21316,A-
47584,201820,20702,B+
47584,201810,16568,B+
47584,201610,13471,C+
47584,201720,29561,A
47584,201820,24197,A-
47584,201810,19348,B+
47584,201520,22678,A
47584,201620,20572,A
47584,201610,11749,A
47584,201720,29757,A
47584,201610,12506,A-
47584,201710,16123,B
47584,201620,23262,A
47584,201710,21307,A
47584,201710,15080,B+
47584,201810,19343,A-
47584,201720,23371,S
47584,201820,30883,A-
97990,201800,3119,S
97990,201810,18754,A
97990,201710,11931,B
97990,201710,19627,A
97990,201710,20029,B+
97990,201610,12146,A
97990,201810,19081,A
97990,201720,29826,B+
97990,201610,13675,B+
97990,201610,13511,A-
97990,201720,29813,A-
97990,201520,20571,B+
97990,201810,18753,A
97990,201520,22192,A
97990,201620,22518,A-
97990,201520,24709,B
97990,201810,18869,A
97990,201600,3899,A-
97990,201600,3966,A-
97990,201510,19540,A
97990,201700,3839,A
97990,201720,20597,A
97990,201520,20305,A-
97990,201700,1485,A
97990,201720,24869,A
97990,201720,29628,A
97990,201710,20509,A-
97990,201620,24854,A
97990,201520,23840,B-
97990,201810,12473,A
97990,201510,20408,A
97990,201510,12380,A-
97990,201610,11872,A
97990,201820,23690,B+
97990,201720,29838,A-
97990,201720,29645,A-
97990,201810,16223,B+
97990,201810,16192,A-
97990,201710,10957,A
97990,201610,10642,S
97990,201510,17155,B
97990,201620,23594,A
97990,201510,11378,B+
97990,201820,27394,A-
97990,201620,20746,A
97990,201520,30284,A
97990,201820,30574,A-
97990,201710,17243,A
97990,201510,14225,A-
97990,201610,11322,A
22842,201710,11184,C-
22842,201720,25768,B-
22842,201620,22080,C
22842,201610,17696,B+
22842,201720,29726,A
22842,201620,20357,B-
22842,201710,19957,A-
22842,201520,22158,D
22842,201820,30661,B+
22842,201710,11381,A-
22842,201610,11267,D
22842,201720,20502,C
22842,201520,30347,A-
22842,201610,11344,B+
22842,201510,14225,B-
22842,201810,13849,B-
22842,201820,20861,C-
22842,201720,21910,S
22842,201520,20859,B
22842,201620,21323,B-
22842,201620,21204,B+
22842,201820,20308,B
22842,201520,28960,S
22842,201600,3696,A
22842,201710,11185,B
22842,201710,14537,B+
22842,201610,12154,D
22842,201520,21447,S
22842,201810,15524,A-
22842,201510,12215,B-
22842,201720,26033,C+
22842,201720,26792,B-
22842,201520,23674,B+
22842,201510,12527,A
22842,201820,30320,A
22842,201510,20485,A
22842,201620,20014,C+
22842,201710,20625,A
22842,201610,18036,B+
22842,201810,11564,B
22842,201820,24916,B
22842,201520,28958,B-
22842,201600,3712,A-
22842,201810,10758,D
22842,201520,27037,B+
22842,201510,18034,B+
22842,201610,10496,C+
22842,201810,10886,A
32423,201720,26420,B
32423,201810,11213,A
32423,201720,30928,A
32423,201610,20172,B+
32423,201510,11899,A-
32423,201820,21585,S
32423,201610,11930,S
32423,201720,26542,A
32423,201820,30647,C
32423,201610,14893,A
32423,201520,26472,A
32423,201520,30516,A
32423,201610,11931,B+
32423,201820,26269,S
32423,201710,11178,B
32423,201510,11733,B+
32423,201620,30397,S
32423,201710,10149,B-
32423,201710,11271,C-
32423,201620,22016,A-
32423,201820,28369,A
32423,201520,21765,C
32423,201720,28573,A
32423,201510,20394,A
32423,201820,20791,B
32423,201810,19805,A
32423,201820,23733,S
32423,201810,13771,S
32423,201510,12385,S
32423,201710,13052,A
32423,201620,29924,S
32423,201620,22649,S
32423,201610,20171,A
32423,201710,11744,A
32423,201510,11734,B+
32423,201520,30515,B
32423,201620,20210,B+
32423,201810,11209,A
32423,201710,10802,A-
32423,201810,14814,A-
32423,201810,14781,S
32423,201620,22018,B+
32423,201520,28940,A
32423,201820,26402,S
32423,201820,24865,A
32423,201620,29843,C
32423,201520,30279,A
32423,201510,11796,S
32423,201510,12049,B-
32423,201510,13329,B
32423,201720,27976,A
32423,201710,11790,S
32423,201510,10697,B+
32423,201520,21726,C+
32423,201810,11662,A
14279,201520,21750,B+
14279,201520,25695,A
14279,201710,19668,A-
14279,201710,11926,A
14279,201520,26466,A-
14279,201820,30335,A
14279,201610,14883,A
14279,201510,10404,A-
14279,201620,22519,A
14279,201510,10928,B+
14279,201710,12249,A
14279,201610,12434,A-
14279,201710,13428,A
14279,201520,29772,A
14279,201810,10764,A-
14279,201510,14603,A
14279,201620,26690,A
14279,201610,11026,A
14279,201610,19747,A-
14279,201520,24495,B+
14279,201820,27880,A-
14279,201510,20419,A
14279,201720,31218,A
14279,201710,12926,A
14279,201810,10347,A-
14279,201710,19641,A
14279,201820,29878,P
14279,201720,22539,A
14279,201720,26550,A-
14279,201820,25055,A
14279,201620,25859,A
14279,201610,13511,A
14279,201820,27413,A
14279,201810,18834,A
14279,201620,20191,A
14279,201620,24054,A-
14279,201820,30626,B+
14279,201810,16869,B+
14279,201610,10642,S
14279,201520,30303,A
14279,201800,3119,S
14279,201810,11882,S
14279,201720,31195,A
14279,201720,24332,A
14279,201820,25247,A
14279,201510,14179,A
14279,201810,14540,A
14279,201810,18839,A
14279,201510,15621,A-
14279,201610,12106,A
14279,201820,24822,A-
43177,201520,30548,A
43177,201810,18859,A-
43177,201510,20417,A
43177,201620,22076,A
43177,201510,12384,A-
43177,201710,21481,A
43177,201720,21925,A-
43177,201620,25687,A
43177,201810,19061,S
43177,201820,27564,A-
43177,201810,19857,A
43177,201720,29526,A
43177,201720,30535,A
43177,201820,24517,A
43177,201820,25055,B+
43177,201510,16240,S
43177,201610,20007,A
43177,201610,16509,A-
43177,201810,14256,A
43177,201510,11990,A-
43177,201810,10168,B
43177,201820,27351,S
43177,201710,21485,A
43177,201610,11926,A-
43177,201510,12216,B+
43177,201620,29386,A-
43177,201610,20758,A
43177,201620,22077,A
43177,201720,24424,A-
43177,201820,24885,A
43177,201520,30366,A
43177,201820,20767,A-
43177,201520,26064,A
43177,201810,19216,A-
43177,201520,23214,A-
43177,201820,23739,A
43177,201520,25972,S
43177,201710,21484,A
43177,201710,21483,A
43177,201610,12732,A
43177,201510,19486,B+
43177,201720,26195,A
43177,201810,16771,S
43177,201520,23217,A-
43177,201720,24963,A
43177,201510,11819,A
43177,201710,21482,A
43177,201720,29802,S
43177,201810,14540,A-
43177,201610,15588,A
43177,201520,26789,A
43177,201620,22078,S
36501,201510,12272,A-
36501,201610,12116,B
36501,201610,19509,A-
36501,201720,29629,A-
36501,201620,24401,B+
36501,201820,27098,A
36501,201610,12432,A-
36501,201820,27399,B
36501,201520,25360,A-
36501,201610,19495,A
36501,201620,23593,A
36501,201510,13877,B
36501,201720,21692,S
36501,201710,12925,P
36501,201810,19366,A
36501,201520,24495,B-
36501,201810,11060,S
36501,201820,27395,A
36501,201510,12802,A-
36501,201820,27197,A
36501,201620,26998,A-
36501,201600,3399,S
36501,201710,19625,A-
36501,201520,30272,A
36501,201620,25241,A-
36501,201820,30163,A
36501,201610,13682,B
36501,201520,30137,A-
36501,201510,20394,A
36501,201620,20370,B+
36501,201710,11458,B+
36501,201810,16294,A-
36501,201720,22724,A
36501,201810,16181,A-
36501,201610,15327,B-
36501,201710,19727,A
36501,201810,16179,A
36501,201710,19667,A-
36501,201710,20509,A-
36501,201510,15792,B
36501,201720,30044,A
36501,201810,16607,A-
36501,201820,27210,B+
36501,201520,27488,A
36501,201720,29632,A
36501,201520,27690,S
36501,201520,20880,A-
36501,201720,29644,A
36501,201510,15142,A
36501,201720,20219,A-
26857,201510,11704,A
26857,201700,3675,A
26857,201720,30047,A
26857,201620,29419,A
26857,201520,22158,C+
26857,201710,21552,A
26857,201510,19626,A
26857,201520,30330,A
26857,201820,25377,B+
26857,201810,15587,S
26857,201510,20473,A
26857,201510,13327,B+
26857,201820,24761,A
26857,201710,21551,A
26857,201820,21582,A
26857,201520,24634,A
26857,201720,26021,A
26857,201610,20336,A-
26857,201720,26131,S
26857,201800,4084,A
26857,201720,20201,A
26857,201520,26441,A
26857,201510,12215,A-
26857,201710,21546,A
26857,201620,29418,A
26857,201710,21547,A
26857,201710,21550,A-
26857,201510,18036,A-
26857,201610,20560,A
26857,201520,29117,A
26857,201610,20559,A-
26857,201520,20859,A-
26857,201820,31910,A
26857,201620,21204,A
26857,201720,26799,B+
26857,201600,3690,A-
26857,201820,22641,A
26857,201600,3899,A
26857,201810,15515,A
26857,201620,24789,A
26857,201610,20712,B
26857,201720,22659,A
26857,201610,10497,B-
26857,201810,11708,A
26857,201810,14032,A
26857,201820,27264,A
26857,201810,15788,A-
26857,201810,16001,S
26857,201700,3029,A-
26857,201620,26558,A
26857,201610,10642,S
28327,201810,13788,S
28327,201710,11888,A
28327,201620,23879,B+
28327,201510,20056,A
28327,201720,23352,A-
28327,201720,20874,A
28327,201810,11882,S
28327,201720,21411,S
28327,201620,21625,A-
28327,201510,14051,A
28327,201520,28985,A
28327,201610,16528,S
28327,201820,22511,B+
28327,201710,12830,S
28327,201610,14368,B+
28327,201810,13088,A-
28327,201520,27228,B+
28327,201610,12122,C-
28327,201720,22719,A-
28327,201510,13879,A
28327,201520,30263,A
28327,201620,25307,B+
28327,201710,11887,A
28327,201810,10141,A-
28327,201820,26242,A-
28327,201510,15785,A-
28327,201520,20937,B
28327,201810,14930,A
28327,201620,23616,B+
28327,201820,24422,B
28327,201820,20633,B+
28327,201810,12697,A-
28327,201710,13359,A
28327,201610,12174,A-
28327,201520,20458,A-
28327,201820,23286,A
28327,201510,11937,B+
28327,201720,22715,A-
28327,201610,20053,A
28327,201720,29492,A-
28327,201520,20187,A
28327,201810,11336,A-
28327,201510,20469,A
28327,201610,16309,B+
28327,201710,21437,B+
28327,201710,21413,A
28327,201810,11253,A
79897,201720,23967,A
79897,201620,24291,A
79897,201520,20133,A-
79897,201710,10784,A
79897,201710,20020,A
79897,201810,19029,A
79897,201510,10928,A
79897,201610,14806,A-
79897,201710,20191,A
79897,201620,23460,A-
79897,201520,23067,B
79897,201710,20258,A
79897,201820,21898,A
79897,201520,23673,A
79897,201810,13549,A
79897,201610,10081,A-
79897,201620,23264,A
79897,201510,12802,A
79897,201510,13327,B+
79897,201720,23371,S
79897,201820,31551,A
79897,201510,20480,A
79897,201610,11087,A
79897,201820,23611,A-
79897,201820,27139,A
79897,201620,22461,A-
79897,201610,10897,A-
79897,201810,16565,A
79897,201810,13821,A
79897,201720,29752,B
79897,201620,29774,A
79897,201610,14409,A
79897,201710,14099,A
79897,201620,20572,A
79897,201520,20497,A-
79897,201510,13915,B+
79897,201820,22114,A
79897,201720,29901,A
79897,201810,15926,A-
79897,201510,12204,A-
79897,201720,20938,A
79897,201810,13405,A
79897,201810,13831,A
79897,201520,21736,A
79897,201610,17608,A
79897,201710,20014,B-
79897,201520,30358,A
79897,201610,13474,A
79897,201620,30217,A-
79897,201620,23818,A
52302,201820,31088,P
52302,201510,20406,A-
52302,201620,20163,A
52302,201820,31524,B+
52302,201510,14611,A-
52302,201610,10088,A
52302,201810,13821,A-
52302,201720,22277,A
52302,201620,24421,A
52302,201520,20504,A-
52302,201520,30302,A-
52302,201510,14225,A
52302,201710,14882,B+
52302,201620,20906,A-
52302,201710,11268,B+
52302,201810,15828,B+
52302,201720,24928,A
52302,201620,23259,A-
52302,201710,11074,B
52302,201610,13468,B
52302,201810,11039,A-
52302,201610,14056,B
52302,201710,11084,A
52302,201520,22192,A-
52302,201610,16493,A-
52302,201820,24155,B+
52302,201520,29117,B
52302,201620,21593,B
52302,201820,28291,A
52302,201610,20450,B
52302,201510,19630,B+
52302,201510,15870,A
52302,201810,15174,A
52302,201720,21166,A-
52302,201810,12711,A-
52302,201720,23022,A-
52302,201520,21423,A-
52302,201720,24416,B+
52302,201810,14451,C+
52302,201720,20536,B
52302,201520,28985,A
52302,201620,24085,A
52302,201720,23020,A-
52302,201710,20501,B
52302,201620,25904,B+
52302,201710,11018,A-
46418,201620,23460,A
46418,201820,25307,A
46418,201710,20013,A
46418,201810,16445,A
46418,201520,21897,A
46418,201510,11256,A
46418,201810,19036,A
46418,201820,30104,A
46418,201610,13476,A
46418,201620,20930,A
46418,201610,17611,A
46418,201510,10729,B+
46418,201520,20133,A
46418,201720,29756,A
46418,201520,22130,A
46418,201710,20020,A
46418,201710,11083,A
46418,201720,21486,A
46418,201610,17846,A-
46418,201610,10838,A
46418,201620,20997,A
46418,201610,13470,A
46418,201710,19797,A
46418,201510,12369,A-
46418,201820,30393,A
46418,201620,24811,A
46418,201720,23371,S
46418,201820,26402,S
46418,201510,20406,A
46418,201720,25998,A
46418,201510,10676,B+
46418,201810,11609,S
46418,201520,30261,A
46418,201510,12887,B+
46418,201520,20988,A
46418,201610,14561,A
46418,201620,27516,B
46418,201710,13250,A
46418,201720,23756,A
46418,201710,11525,A
46418,201810,19944,A
46418,201520,20820,B+
46418,201820,28464,A
46418,201620,23263,A
46418,201620,30397,S
46418,201810,18803,A
46418,201520,21898,A-
46418,201820,22776,A
46418,201610,11650,A
46418,201620,22899,B+
46418,201720,24988,A
46418,201820,22389,A
46418,201520,22098,A
46418,201620,26393,A
46418,201720,29752,B+
46418,201510,14078,A
46418,201720,20875,A
93002,201610,12145,B
93002,201720,30399,A-
93002,201810,11655,B
93002,201810,14781,S
93002,201810,14459,A-
93002,201620,21669,A-
93002,201710,15061,A
93002,201710,12142,A-
93002,201820,21033,A
93002,201710,14653,S
93002,201720,29561,B+
93002,201620,20246,B
93002,201510,14344,A-
93002,201610,13895,A
93002,201520,30292,A
93002,201520,21897,B
93002,201620,24810,A
93002,201620,26448,A
93002,201520,21898,A-
93002,201620,30458,A-
93002,201710,13605,S
93002,201610,13472,A
93002,201720,24929,B+
93002,201620,21169,A
93002,201610,20421,A
93002,201510,13329,B+
93002,201610,11579,A-
93002,201820,30648,A
93002,201810,13695,A
93002,201520,29408,A-
93002,201620,30394,S
93002,201510,11902,C+
93002,201510,20431,A
93002,201820,26402,S
93002,201720,21567,B
93002,201710,21307,A
93002,201510,12211,A
93002,201520,24404,A-
93002,201620,22036,S
93002,201610,11577,A
93002,201810,11381,B-
93002,201520,23066,A
93002,201810,11744,A
93002,201510,10676,B
93002,201520,23676,A
93002,201610,16528,S
93002,201820,24491,A-
93002,201710,13152,A
93002,201720,29756,A
93002,201610,13471,C+
93002,201720,24066,B+
93002,201510,14325,B+
17470,201820,21596,A
17470,201810,16123,B
17470,201820,27347,A
17470,201620,21323,B-
17470,201600,3399,S
17470,201510,15735,B+
17470,201520,30358,A-
17470,201710,11185,B
17470,201720,26635,B
17470,201910,11519,
17470,201610,11267,C+
17470,201610,17696,B
17470,201610,20881,A
17470,201910,14187,
17470,201520,29742,B+
17470,201810,19054,B+
17470,201910,20393,
17470,201610,10662,B
17470,201810,16833,A-
17470,201810,13310,B+
17470,201810,10819,B
17470,201820,29768,A-
17470,201820,27329,A-
17470,201910,17118,
17470,201720,28542,B
17470,201710,11184,B-
